raMean,decMean,rMeanPSFMag
236.80856326,28.45922088,20.930099487304688
236.80901613,28.45951021,21.069900512695312
236.81586991,28.46490365,20.688899993896484
236.82072466,28.46439385,18.368799209594727
236.82208989,28.4601236,-999.0
236.82604075,28.458176,-999.0
236.51590078,28.55489611,20.56049919128418
236.51816306,28.55133761,21.298200607299805
236.52921378,28.55263041,-999.0
236.53296492,28.55092836,-999.0
236.53832285,28.55468255,20.52120018005371
236.55250163,28.54949552,-999.0
236.55491832,28.55775147,21.925500869750977
236.55563945,28.55731609,22.13089942932129
236.56017936,28.5519072,-999.0
236.56573223,28.55500772,-999.0
236.56710557,28.55109779,21.76409912109375
236.56841971,28.55044393,-999.0
236.56921878,28.54968989,20.34000015258789
236.57053861,28.55276044,21.862499237060547
236.57187833,28.55312916,21.263399124145508
236.36381192,27.71707983,21.81879997253418
236.36457259,27.72121043,22.089799880981445
236.36551431,27.72330985,21.829500198364258
236.3696256,27.72389929,-999.0
236.36991326,27.72449092,16.10849952697754
236.37134474,27.71850456,18.03339958190918
236.3713975,27.71817145,20.70680046081543
236.38879646,27.72012667,20.82159996032715
236.39098765,27.71951799,20.019399642944336
236.39349436,27.71810232,22.311500549316406
236.39615187,27.72236723,-999.0
236.39654451,27.72399251,-999.0
236.84402268,27.70304723,21.289400100708008
236.84431055,27.70102386,21.708900451660156
236.84475949,27.7008704,18.999799728393555
236.84695975,27.70196215,21.817899703979492
236.84719647,27.69988144,20.699800491333008
236.84772191,27.70326485,21.304399490356445
236.84797024,27.70738359,-999.0
236.84874324,27.70449534,20.451099395751953
236.84923616,27.70779669,21.654699325561523
236.84950194,27.70466846,-999.0
236.85540724,27.70116703,22.033199310302734
236.85927582,27.69985304,-999.0
236.86128066,27.70367615,21.726999282836914
236.86407624,27.70309871,-999.0
236.87542178,27.70222063,21.881000518798828
236.87989437,27.70489836,-999.0
236.88184031,27.70583679,21.314599990844727
236.88252611,27.70759862,-999.0
236.17302225,27.71525952,20.402099609375
236.13464131,27.89757463,-999.0
236.14350541,27.89137984,21.561500549316406
236.14390889,27.8917338,-999.0
236.1497468,27.89124652,-999.0
236.14975669,27.89189251,-999.0
236.15045696,27.89408158,-999.0
236.15133222,27.89507664,-999.0
236.151859,27.89634509,-999.0
236.15315018,27.89270535,21.647899627685547
236.15351571,27.8933951,-999.0
236.15537644,27.89629409,21.468900680541992
236.15586442,27.89734547,21.25429916381836
236.15602464,27.89581243,21.291799545288086
236.15741993,27.89943518,-999.0
236.16079334,27.89470309,-999.0
236.16800704,27.8969084,-999.0
236.17921735,27.89792067,-999.0
236.17979252,27.89693653,19.049100875854492
236.18267815,27.89598093,-999.0
236.10318356,28.40647254,19.941999435424805
236.1032115,28.40673082,20.301300048828125
236.11759596,28.40195058,-999.0
236.11781418,28.40575067,-999.0
236.118354,28.405607,-999.0
236.11845917,28.40576794,19.504899978637695
236.1184704,28.40629581,21.756399154663086
236.11892641,28.40636536,-999.0
236.12092354,28.40162822,-999.0
236.12250872,28.40374425,-999.0
236.12354994,28.40288317,21.280399322509766
236.12780147,28.40041697,21.22369956970215
236.1294764,28.40437664,-999.0
236.13500401,28.39954893,20.754100799560547
236.13650196,28.40567783,-999.0
236.13672693,28.40550709,-999.0
236.13675746,28.40733936,21.146799087524414
236.13708364,28.40272412,-999.0
236.13834026,28.40365641,-999.0
236.56846788,28.03681567,-999.0
236.5702421,28.03791781,21.304100036621094
236.57508359,28.0358463,-999.0
236.57636829,28.03495214,-999.0
236.5792807,28.03815999,20.69969940185547
236.58412587,28.04115155,18.206899642944336
236.5842971,28.03344058,-999.0
236.58658771,28.0358542,-999.0
236.58691811,28.03973076,21.900400161743164
236.58993325,28.03986189,-999.0
236.59879735,28.03495779,20.145200729370117
236.6064189,28.03460241,21.585599899291992
236.61004917,28.03715784,20.39699935913086
236.61046648,28.0367774,-999.0
236.61057819,28.03308933,-999.0
236.61174731,28.03989656,-999.0
236.61525592,28.03757116,-999.0
236.61634759,28.03726159,22.11440086364746
236.61792189,28.03388652,20.416000366210938
236.68115589,27.97417483,20.384899139404297
236.68323701,27.96693479,21.587200164794922
236.68742991,27.9694039,21.130399703979492
236.68939126,27.96885318,20.616100311279297
236.69087101,27.9694619,17.742799758911133
236.69224862,27.96977495,16.97760009765625
236.69412144,27.96784767,21.813199996948242
236.69387035,27.96860398,21.78219985961914
236.69507628,27.96877258,22.211200714111328
236.69642507,27.96945136,20.797199249267578
236.69653429,27.96727401,-999.0
236.69806687,27.97195181,22.184600830078125
236.69829319,27.97350799,-999.0
236.70390504,27.97017281,21.895299911499023
236.711922,27.96993132,-999.0
236.71334413,27.97007125,-999.0
236.71592257,27.96985319,20.755300521850586
236.7170888,27.96759807,-999.0
236.71828551,27.97234818,22.0585994720459
236.60598727,27.67297528,22.206899642944336
236.61703362,27.66846947,21.461000442504883
236.62226987,27.67134666,20.823299407958984
236.62427327,27.67096769,20.866199493408203
236.62800334,27.66972937,22.256500244140625
236.62944965,27.66821125,21.611099243164062
236.63138019,27.67342136,21.18269920349121
236.63230154,27.67351669,22.014799118041992
236.63430004,27.66841332,22.021099090576172
236.6353482,27.67034694,20.204500198364258
236.63640531,27.66942995,20.081600189208984
236.63846939,27.67207908,21.94770050048828
236.63849225,27.67201362,21.841999053955078
236.64030413,27.67353246,-999.0
236.64074672,27.6740768,-999.0
236.64282199,27.66854071,-999.0
236.6432106,27.66989352,-999.0
236.64420259,27.669154,22.111900329589844
236.64561183,27.67126078,-999.0
236.35830114,27.86905009,21.01919937133789
236.35891954,27.87000611,-999.0
236.36138617,27.87122907,-999.0
236.36175023,27.86728515,-999.0
236.36303398,27.86855799,-999.0
236.3670906,27.87288159,-999.0
236.36735871,27.8738071,-999.0
236.37314045,27.87125556,19.924699783325195
236.3748089,27.87261788,-999.0
236.37540872,27.87267249,-999.0
236.38017837,27.86727055,-999.0
236.38307924,27.86714852,17.972400665283203
236.38342442,27.86689114,-999.0
236.39038921,27.87288147,18.187000274658203
236.39384459,27.87012482,19.34630012512207
236.39404333,27.86983588,18.599599838256836
236.02784055,27.98059031,-999.0
236.02830055,27.98154872,-999.0
236.02910729,27.98241884,-999.0
236.03135732,27.98206933,-999.0
236.0412172,27.97585524,20.631200790405273
236.04610746,27.97669407,-999.0
236.04746277,27.98172276,-999.0
236.04989602,27.9815311,-999.0
236.05292254,27.97730632,21.73900032043457
236.05364157,27.97642881,15.692299842834473
236.05461961,27.97502785,21.972999572753906
236.05662487,27.97736801,21.88249969482422
236.06106021,27.97929982,-999.0
236.07840959,27.97675555,-999.0
236.08195701,27.9799254,21.834800720214844
236.08628346,27.9815058,-999.0
236.08946149,27.98049859,21.604400634765625
236.09288734,27.97863213,-999.0
236.09269369,27.97925548,-999.0
236.21982566,28.16647103,20.650800704956055
236.22270179,28.17391924,-999.0
236.22568997,28.16858047,20.688100814819336
236.22707217,28.17062923,20.70319938659668
236.22745562,28.16844397,20.709199905395508
236.23250715,28.17275702,-999.0
236.2336506,28.17188461,-999.0
236.23577604,28.17296693,-999.0
236.23601092,28.16806883,-999.0
236.23783324,28.17413726,20.78339958190918
236.23879041,28.17030226,20.774999618530273
236.8223559,28.32006246,19.334199905395508
236.73423739,28.34447748,20.84309959411621
236.73773767,28.34615192,-999.0
236.73894115,28.34182853,-999.0
236.74442824,28.34868788,-999.0
236.74480965,28.34571382,21.83810043334961
236.74796482,28.34781246,-999.0
236.74970582,28.34495901,-999.0
236.75073455,28.344658,-999.0
236.753283,28.34702723,22.009300231933594
236.75388614,28.34691881,-999.0
236.75838873,28.34916888,22.180999755859375
236.76008817,28.34749695,22.291099548339844
236.76231314,28.34311289,16.0757999420166
236.76430679,28.34936845,21.460899353027344
236.76589758,28.34816105,21.929500579833984
236.76726168,28.34666842,21.659099578857422
236.76740857,28.34431143,-999.0
237.07505544,28.18195923,22.147600173950195
237.08404689,28.17575001,21.746000289916992
235.99699166,28.18360259,-999.0
235.99850485,28.18489678,-999.0
236.00218549,28.19021857,20.965099334716797
236.01634186,28.18528482,21.63319969177246
236.02151881,28.18313081,21.705799102783203
236.02155408,28.1832087,-999.0
236.02274946,28.19057341,-999.0
236.02352656,28.18406099,-999.0
236.04045566,28.18682196,21.931400299072266
236.04220925,28.1871455,-999.0
236.04570539,28.18856644,-999.0
236.04609805,28.19095341,21.816999435424805
236.05005036,28.18558367,21.207300186157227
236.0558893,28.18488728,20.86720085144043
236.0592722,28.18288547,23.291500091552734
236.06120898,28.18579313,20.595600128173828
236.86325451,27.93214449,17.860300064086914
236.86731431,27.92965546,-999.0
236.86752545,27.92536549,21.348800659179688
236.87008523,27.92673515,21.533700942993164
236.87073641,27.92955748,-999.0
236.87266959,27.92525657,-999.0
236.88294989,27.93080813,21.5408992767334
236.8836393,27.93172416,22.17919921875
236.89131869,27.92989503,21.155899047851562
236.90182953,27.92833897,22.005199432373047
236.90463528,27.93191175,-999.0
236.90476229,27.92686145,-999.0
236.90746274,27.92900119,-999.0
236.90745751,27.92668273,20.369600296020508
236.90852014,27.93050778,21.70989990234375
236.90899852,27.9251552,-999.0
236.91020484,27.92805548,-999.0
236.91070129,27.92755997,17.489900588989258
236.65912656,28.18415694,20.931900024414062
236.66334212,28.18442093,-999.0
236.66838651,28.18381402,22.00819969177246
236.67241771,28.18743786,21.4419002532959
236.67537433,28.18294203,22.041900634765625
236.67778016,28.18388857,-999.0
236.67855092,28.18311569,14.725000381469727
236.68187708,28.1830117,-999.0
236.69218532,28.1863573,-999.0
236.69265358,28.18609711,20.01609992980957
236.69571941,28.18359766,22.142000198364258
236.706138,28.18395272,21.572599411010742
236.70658294,28.18374982,21.3346004486084
236.70714473,28.18542948,21.128000259399414
236.70804805,28.18316013,-999.0
236.7078841,28.19064876,-999.0
236.70855302,28.18294319,19.801599502563477
236.70899447,28.18284114,-999.0
236.71690543,28.19046746,21.827499389648438
236.71736169,28.18718246,-999.0
236.56822448,28.51159988,21.567100524902344
236.5719466,28.51018293,21.77549934387207
236.5751742,28.50934871,-999.0
236.58227458,28.51233505,-999.0
236.58236609,28.51255179,21.776500701904297
236.58292362,28.51287794,-999.0
236.58323301,28.51487691,19.8085994720459
236.58477861,28.51109313,21.48270034790039
236.58555055,28.51156353,-999.0
236.58977697,28.51321985,-999.0
236.59000909,28.51463983,-999.0
236.5901295,28.5134731,-999.0
236.59034756,28.51342354,11.494000434875488
236.590422,28.513517,-999.0
236.59078825,28.51316846,-999.0
236.5936507,28.50967747,-999.0
236.59484496,28.514988,-999.0
236.67450198,27.67029557,-999.0
236.67682029,27.6705349,-999.0
236.67787097,27.67114823,-999.0
236.67939258,27.67113614,20.37179946899414
236.687673,27.67121307,-999.0
236.69890884,27.67014293,19.794700622558594
236.70060847,27.67352235,21.567899703979492
236.70187098,27.66862055,21.62220001220703
236.70454664,27.67328763,-999.0
236.70468524,27.67289424,20.493200302124023
236.70576988,27.66866565,-999.0
236.70727284,27.67285847,20.99090003967285
236.70819829,27.67135274,-999.0
236.71573031,27.67393033,-999.0
236.48502567,27.68093119,21.467899322509766
236.48767998,27.67901783,21.997900009155273
236.48792325,27.67502841,21.740400314331055
236.49181841,27.68208584,21.953899383544922
236.4949584,27.68260225,21.355199813842773
236.50789338,27.6811166,22.023799896240234
236.50960378,27.67841198,-999.0
236.51539904,27.67913479,20.6830997467041
236.51677987,27.67745975,-999.0
236.51770329,27.67887262,-999.0
236.51935707,27.67918552,21.828699111938477
236.51958007,27.67901935,-999.0
236.5198492,27.67900633,20.505699157714844
236.52125683,27.68267619,-999.0
236.52299012,27.6812644,21.48740005493164
236.5308476,27.67921849,20.827999114990234
236.53084532,27.67921495,20.71109962463379
236.53489494,27.67806089,18.888200759887695
236.36414712,28.07431878,-999.0
236.36988063,28.06760653,21.68079948425293
236.37467296,28.06719157,20.21780014038086
236.37515293,28.07137538,-999.0
236.37675339,28.06746671,16.453100204467773
236.38382554,28.07428694,22.11549949645996
236.38902239,28.06848867,18.41629981994629
236.3968874,28.07333121,22.168899536132812
236.41213776,28.06840717,-999.0
236.29752491,28.38354294,21.927099227905273
236.29899838,28.38420352,-999.0
236.3008164,28.38839384,-999.0
236.30142856,28.39009473,-999.0
236.30169349,28.39041601,-999.0
236.31176224,28.38377413,19.53849983215332
236.31585188,28.38593068,-999.0
236.31651838,28.38657841,21.384199142456055
236.32210421,28.38343085,21.697799682617188
236.33131354,28.38599321,21.124399185180664
236.33281042,28.38304274,21.88479995727539
236.33386748,28.38664363,21.700199127197266
236.3352261,28.38939688,15.74779987335205
236.33659898,28.38778682,-999.0
236.3379887,28.38721427,-999.0
236.68372227,28.42824871,22.195600509643555
236.6918445,28.43289563,21.048900604248047
236.69196774,28.42988891,20.87179946899414
236.69379188,28.43158588,21.593399047851562
236.69497895,28.43217321,19.85610008239746
236.70968194,28.43152439,20.246999740600586
236.71097453,28.42489295,21.705699920654297
236.71753532,28.43224402,21.357799530029297
236.717757,28.43217618,21.772300720214844
236.71798103,28.43241486,-999.0
236.7222892,28.43101204,21.859699249267578
236.72315217,28.42596015,-999.0
236.72670636,28.42695499,21.334299087524414
236.72888368,28.42696691,19.600900650024414
236.72960831,28.42921289,21.79010009765625
236.27459379,28.36550568,-999.0
236.27939534,28.36597022,-999.0
236.2872193,28.36033958,19.136999130249023
236.28831356,28.36597061,18.356800079345703
236.28917827,28.36386534,-999.0
236.29290148,28.35991753,-999.0
236.29384234,28.36605677,-999.0
236.29557864,28.36151172,19.31049919128418
236.29576154,28.36569709,-999.0
236.30213223,28.36055861,19.533599853515625
236.30386607,28.35937721,21.364900588989258
236.30382748,28.35932453,-999.0
236.30408596,28.3639578,-999.0
236.30915398,28.36511851,-999.0
236.31253904,28.36006209,-999.0
236.31395749,28.36560482,18.698299407958984
236.32332861,28.36139091,17.884000778198242
236.87548487,28.30651414,21.524599075317383
236.88094507,28.30286481,21.883899688720703
236.89108899,28.30279687,-999.0
236.89527892,28.30402146,22.09269905090332
236.90088679,28.30764378,-999.0
236.90683541,28.29989919,-999.0
236.91369278,28.30567931,21.116899490356445
236.91420225,28.30764035,18.65850067138672
235.98854437,28.12817621,22.27050018310547
235.98982697,28.12759071,-999.0
235.99254478,28.13192831,-999.0
235.99389275,28.12771787,-999.0
235.99390977,28.13011369,21.51959991455078
235.99654931,28.1268588,21.12540054321289
235.99748719,28.12622003,20.586000442504883
235.99796992,28.1322672,21.826400756835938
235.99953441,28.12462704,20.587400436401367
236.00176424,28.13175374,22.019399642944336
236.00545062,28.12802962,-999.0
236.00774464,28.126164,-999.0
236.00808226,28.12700377,-999.0
236.00844665,28.13169502,21.64189910888672
236.0085783,28.12940298,-999.0
236.01455409,28.12882471,-999.0
236.019775,28.12985624,16.938800811767578
236.02042394,28.13276007,-999.0
236.02230328,28.12923667,-999.0
236.02291521,28.12930944,-999.0
236.02851599,28.12822652,-999.0
236.02836664,28.13172521,21.832700729370117
236.03164957,28.13044567,-999.0
236.03289835,28.12948872,-999.0
236.03369296,28.13122452,-999.0
236.03406168,28.13118136,-999.0
236.03552775,28.13204295,-999.0
236.03556629,28.13171401,-999.0
236.0358218,28.13142017,-999.0
236.66719354,28.07773087,21.242700576782227
236.67095824,28.07756416,21.854400634765625
236.67582657,28.08270351,-999.0
236.67788097,28.08074101,-999.0
236.680143,28.08115624,21.480499267578125
236.72616334,28.08088694,20.173599243164062
236.73430245,28.08259986,-999.0
236.73520855,28.07525516,-999.0
236.73537775,28.07902952,21.722700119018555
236.73606744,28.08179447,-999.0
236.73674948,28.07491737,21.485599517822266
236.29032916,28.32156061,16.75819969177246
236.29086978,28.32123313,-999.0
236.29220849,28.31922247,20.693500518798828
236.30005525,28.31693904,-999.0
236.30069803,28.31929926,21.16160011291504
236.30727039,28.31854708,19.161300659179688
236.30959526,28.32433227,21.847000122070312
236.31870598,28.32174292,20.209199905395508
236.31914939,28.32157631,21.575199127197266
236.31998663,28.32006956,-999.0
236.32234988,28.32439154,21.396699905395508
236.32808468,28.31712997,-999.0
236.32885086,28.31638201,12.892000198364258
236.33277851,28.3223049,-999.0
236.33478778,28.31958032,21.613500595092773
236.33867575,28.32441027,20.103700637817383
236.33916041,28.31771066,-999.0
236.33960964,28.31998761,-999.0
236.50762619,27.61181948,21.929500579833984
236.50772987,27.61064478,-999.0
236.51153509,27.61230937,21.88409996032715
236.51183625,27.60875249,21.896900177001953
236.51248109,27.60995499,-999.0
236.51513966,27.6131522,19.740800857543945
236.51830914,27.61425409,22.177400588989258
236.51969051,27.6161695,-999.0
236.52498209,27.61443447,-999.0
236.52787041,27.61325313,20.61549949645996
236.53141059,27.61613088,-999.0
236.53460884,27.61426264,-999.0
236.5356916,27.61126108,21.618099212646484
236.53573344,27.61541732,-999.0
236.53821973,27.60861862,21.849700927734375
236.54038289,27.61526732,-999.0
236.54675073,27.61214827,20.057300567626953
236.10562736,28.20695609,13.501799583435059
236.10658495,28.20656079,-999.0
236.10754879,28.20563816,21.578500747680664
236.10757767,28.20376532,21.442100524902344
236.10924984,28.20572814,-999.0
236.1114378,28.20367024,-999.0
236.11296266,28.20759501,-999.0
236.12748401,28.20442017,-999.0
236.13501041,28.20503701,-999.0
236.13663491,28.20521723,21.180299758911133
236.13778213,28.20734349,-999.0
236.1410344,28.20016374,20.9596004486084
236.14363365,28.20538706,18.34600067138672
236.15792619,28.20185994,-999.0
236.70388752,28.16472774,21.97640037536621
236.71222375,28.15956501,-999.0
236.71573921,28.16617046,20.572999954223633
236.71644283,28.16179381,-999.0
236.71985056,28.16115474,16.688600540161133
236.72026593,28.16321949,20.370800018310547
236.72077188,28.16499229,-999.0
236.72162489,28.16529144,18.768199920654297
236.722242,28.16564238,21.403799057006836
236.7234032,28.15918759,20.971599578857422
236.72361748,28.15963072,16.77989959716797
236.72496887,28.16119644,22.04360008239746
236.7290885,28.15813188,18.230899810791016
236.73096387,28.1610083,17.632200241088867
236.73461856,28.16111979,21.635099411010742
236.73727861,28.16588686,21.609800338745117
236.74443794,28.16600134,21.938499450683594
236.74766593,28.16588026,20.9158992767334
236.75030522,28.1602437,-999.0
236.6979979,28.22394264,21.118200302124023
236.7042464,28.21884931,21.75119972229004
236.70581897,28.22180085,-999.0
236.70631023,28.2226473,-999.0
236.70683273,28.22369311,21.89069938659668
236.70726631,28.22378405,21.919300079345703
236.71493939,28.2238789,20.343299865722656
236.71707498,28.22418605,-999.0
236.72082227,28.21748448,19.32080078125
236.7271463,28.22088428,-999.0
236.73320192,28.21686567,21.648399353027344
236.73736145,28.2222837,21.066200256347656
236.73823998,28.21940579,21.607799530029297
236.73825017,28.21950409,-999.0
236.73861272,28.22316621,20.849599838256836
236.73873976,28.2231276,20.598800659179688
236.74086283,28.22021387,21.805700302124023
236.74598745,28.21867493,-999.0
236.74986407,28.22322583,21.762800216674805
236.74986603,28.22324464,21.985300064086914
236.75110984,28.2190888,22.12820053100586
236.50907169,27.90053145,-999.0
236.51974871,27.90771107,21.718299865722656
236.52070161,27.90504598,21.977100372314453
236.5205593,27.9069767,22.066099166870117
236.5291619,27.90487414,-999.0
236.53433119,27.90724021,21.85890007019043
236.54016305,27.90605658,21.26129913330078
236.54183659,27.90362846,21.436399459838867
236.54430538,27.90569899,21.875900268554688
236.54468635,27.90385439,-999.0
236.54824589,27.9037251,21.68630027770996
236.54971592,27.90060076,20.376300811767578
236.55140368,27.90449351,21.79490089416504
236.55147151,27.9043087,21.740800857543945
236.55371558,27.90197036,21.841899871826172
236.55492706,27.90367425,21.284000396728516
236.55738094,27.9028431,19.186399459838867
236.55927325,27.90364218,16.11210060119629
236.5618614,27.90622107,21.774999618530273
237.02346251,28.07197173,21.03030014038086
237.023944,28.07188107,-999.0
237.02439971,28.07155869,21.654699325561523
237.03720329,28.06854602,-999.0
237.04019283,28.06938121,-999.0
237.04132864,28.07283735,20.694000244140625
237.04193564,28.07176161,-999.0
237.0434943,28.06668338,-999.0
237.04389311,28.06733716,-999.0
237.05173906,28.06706629,21.461700439453125
237.0518212,28.06735721,21.560400009155273
236.45169479,28.57449928,21.73740005493164
236.45420334,28.57999482,-999.0
236.4565488,28.57720952,21.489500045776367
236.4592268,28.57866328,-999.0
236.47625381,28.57689429,21.7283992767334
236.47695335,28.57483774,21.2189998626709
236.47776354,28.58059679,20.745100021362305
236.48467371,28.57547723,-999.0
236.48996266,28.57821062,-999.0
236.49415437,28.57491195,18.532800674438477
236.49447488,28.57468482,-999.0
236.25761458,28.28362056,-999.0
236.25798157,28.28305174,19.392000198364258
236.25996017,28.29036402,21.39080047607422
236.26000396,28.29058821,-999.0
236.26234611,28.28922992,21.89299964904785
236.26454493,28.28397456,22.005699157714844
236.26840826,28.28399527,-999.0
236.27752364,28.28850528,-999.0
236.28484037,28.29069217,22.094999313354492
236.28685907,28.28389994,18.64550018310547
236.29034788,28.28998618,-999.0
236.29284823,28.28511209,21.44230079650879
236.29318827,28.28513733,20.480100631713867
236.30207064,28.28284431,-999.0
236.30298209,28.28972845,-999.0
236.30304417,28.28616817,21.80590057373047
236.30396608,28.28610063,-999.0
236.30515203,28.29097407,21.354999542236328
236.30528316,28.28983284,21.70680046081543
236.30570621,28.28337912,-999.0
236.80712868,28.50684935,-999.0
236.81021556,28.50540831,-999.0
236.81544932,28.50125816,21.081899642944336
236.81558783,28.50163348,21.10580062866211
236.81562287,28.50183942,21.11039924621582
236.8155241,28.50141538,20.8789005279541
236.81714273,28.50658406,20.278799057006836
236.82571156,28.49992084,21.221599578857422
236.8276663,28.50296569,-999.0
236.83256749,28.50678045,20.988500595092773
236.8338488,28.50454319,-999.0
236.8344172,28.50484287,20.993900299072266
236.83451997,28.50525735,-999.0
236.83737468,28.50712129,-999.0
236.84461522,28.50017783,22.195199966430664
236.62777765,28.31010028,-999.0
236.62789361,28.31017667,-999.0
236.62829702,28.30900006,-999.0
236.62935265,28.31039401,21.880399703979492
236.63444716,28.31138337,-999.0
236.63779009,28.31047831,-999.0
236.6438879,28.31454009,-999.0
236.64848944,28.30937383,19.412099838256836
236.65967635,28.31276152,-999.0
236.66523382,28.31071975,-999.0
236.66913201,28.3078219,20.657499313354492
236.67118972,28.30867617,20.929899215698242
236.67358443,28.3094324,21.645599365234375
236.67403586,28.3094133,21.81049919128418
236.25974184,28.0643435,16.47010040283203
236.25990407,28.06499058,-999.0
236.26214283,28.06202683,-999.0
236.26244986,28.06602778,-999.0
236.26405252,28.05906298,-999.0
236.26612817,28.05934887,-999.0
236.26735707,28.05966258,15.548199653625488
236.27339644,28.06364201,-999.0
236.27434025,28.06362951,-999.0
236.27921669,28.06470984,21.882699966430664
236.27985739,28.05791068,21.712299346923828
236.28368588,28.06227368,-999.0
236.29103469,28.06454533,21.646400451660156
236.29516455,28.06136544,20.661699295043945
236.17660342,28.0889253,20.47760009765625
236.17664438,28.08284427,-999.0
236.17663842,28.0887276,21.969100952148438
236.18143036,28.08806299,21.477399826049805
236.18934504,28.08373491,-999.0
236.19047621,28.08776668,20.27239990234375
236.80115644,28.23063859,21.79319953918457
236.8012046,28.23056272,21.88599967956543
236.80725375,28.2280753,18.633399963378906
236.80897374,28.22931157,-999.0
236.8131647,28.22990706,-999.0
236.81618679,28.22611889,21.997900009155273
236.81876478,28.23009884,19.72640037536621
236.8291799,28.22554725,21.568599700927734
236.83028438,28.22486643,20.867900848388672
236.8353948,28.22945799,-999.0
236.8391725,28.22932032,22.14579963684082
236.84105521,28.23064929,21.03380012512207
236.84115282,28.23277045,-999.0
236.85320112,28.23067133,-999.0
236.32986619,28.02731104,-999.0
236.33157521,28.03085433,-999.0
236.33562655,28.03060459,19.508899688720703
236.34932802,28.03104301,21.90730094909668
236.35035483,28.03013725,-999.0
236.3592309,28.02676767,-999.0
236.36100025,28.02836963,21.704700469970703
236.3666511,28.02702494,-999.0
236.46534738,27.76990995,21.917299270629883
236.46527554,27.7714212,21.914499282836914
236.47164693,27.77393891,-999.0
236.47182301,27.7708074,21.453500747680664
236.47418008,27.76961228,-999.0
236.47539765,27.76723111,-999.0
236.47591987,27.76917876,-999.0
236.48268828,27.76714851,21.667200088500977
236.48452987,27.77329227,21.79170036315918
236.48467931,27.77287933,21.764799118041992
236.48465087,27.77331692,21.532499313354492
236.48923593,27.76827377,22.030099868774414
236.49613721,27.77130257,-999.0
236.4964741,27.7726285,-999.0
236.49680097,27.77014436,-999.0
236.49823661,27.76796382,21.895299911499023
236.50008353,27.77385713,18.388200759887695
236.50028838,27.76843764,-999.0
236.50229548,27.76724091,-999.0
236.50447604,27.76829203,-999.0
236.33510898,28.47940521,21.43630027770996
236.34016352,28.47503376,-999.0
236.34744753,28.481302,20.871599197387695
236.34907058,28.47616413,21.903900146484375
236.35225342,28.48026972,21.758100509643555
236.36187716,28.47741578,-999.0
236.36308898,28.47777831,21.406200408935547
236.36340784,28.47788753,21.43470001220703
236.36641841,28.47740489,20.370399475097656
236.37083928,28.48004561,21.159299850463867
236.37367561,28.48254489,-999.0
236.38114946,28.48105155,21.701900482177734
236.38280549,28.48167097,17.219900131225586
236.38403609,28.47858368,19.2731990814209
236.38710559,28.4758996,17.8981990814209
236.81727089,28.16795761,-999.0
236.81753826,28.16762692,21.26409912109375
236.81764401,28.16747529,-999.0
236.81770042,28.16762173,21.357099533081055
236.82027535,28.17168214,20.974599838256836
236.8216592,28.17440978,-999.0
236.8225961,28.17393115,21.6117000579834
236.82673924,28.16728134,-999.0
236.8306452,28.17340072,19.400400161743164
236.83317974,28.17298973,-999.0
236.83350356,28.16977412,21.83639907836914
236.8335415,28.17294351,19.982799530029297
236.83385897,28.17157188,22.090900421142578
236.84094111,28.16981847,-999.0
236.84195311,28.1743384,-999.0
236.84285165,28.17326526,21.98979949951172
236.84694635,28.17003739,-999.0
236.85036997,28.17232598,-999.0
236.85281799,28.16965501,-999.0
236.85293959,28.16957022,21.210599899291992
236.85497493,28.17269889,-999.0
236.88994705,28.17660593,-999.0
236.89016482,28.17706138,20.453899383544922
236.89027107,28.17798989,20.178499221801758
236.89046934,28.17851796,18.23740005493164
236.89066921,28.17979086,20.36479949951172
236.89068607,28.17879959,-999.0
236.89094306,28.18033352,20.713600158691406
236.89392164,28.17868967,-999.0
236.89433494,28.17919315,-999.0
236.89668167,28.17577419,-999.0
236.89154919,28.37397422,-999.0
236.89159252,28.36733138,22.006999969482422
236.89307134,28.36941612,-999.0
236.89575904,28.3739237,21.757999420166016
236.89611239,28.37000288,-999.0
236.90516714,28.37064515,-999.0
236.90846265,28.37366895,-999.0
236.91391362,28.17516406,-999.0
236.91453623,28.17847434,-999.0
236.20423832,28.02116009,-999.0
236.20608362,28.02053931,21.938499450683594
236.20889715,28.01668164,21.756900787353516
236.2092416,28.02089465,-999.0
236.21914167,28.02366922,-999.0
236.22269602,28.02245611,-999.0
236.23187481,28.02043218,19.32200050354004
236.24157883,28.02205276,21.6875
236.24187349,28.01970964,20.639299392700195
236.24540025,28.02240574,22.150400161743164
236.41844094,28.24302697,-999.0
236.41912752,28.24290234,21.23859977722168
236.4193082,28.24644282,21.80109977722168
236.42050023,28.24381942,21.82029914855957
236.4213272,28.24321697,-999.0
236.42240014,28.24152766,20.348400115966797
236.42250094,28.24190213,-999.0
236.42999297,28.24275447,21.952800750732422
236.43622142,28.24277729,-999.0
236.43637041,28.24861241,19.85770034790039
236.4368366,28.24291578,20.809099197387695
236.43904175,28.24426575,-999.0
236.43917455,28.24636596,-999.0
236.43950396,28.24891573,-999.0
236.44262799,28.24878426,-999.0
236.44646608,28.24643088,21.491500854492188
236.45136117,28.24315364,-999.0
236.45322876,28.24118088,-999.0
236.45921801,28.24730597,-999.0
236.4594769,28.24770554,21.66830062866211
236.4724185,28.24467636,22.290700912475586
236.47284543,28.24436933,18.542299270629883
236.47462139,28.24502485,-999.0
236.47486078,28.24868821,22.104999542236328
